trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2024-11-27 19:44:55,375082648741747,"fraud_Bahringer, Osinski and Block",food_dining,38.19,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,7cb72b5f841d84e154f0fac035210418,1732736695052,47.883063,-95.846481,0
2024-11-27 19:44:58,4512828414983801773,fraud_Waters-Cruickshank,health_fitness,10.34,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,d655b8b043db6fbf5a7f331d0e3d69cb,1732736698430,39.509921,-80.58537,0
2024-11-27 19:45:01,377026671291680,fraud_Erdman-Durgan,health_fitness,100.13,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,9c8524a0408318b0e73721de67ebeab3,1732736701867,37.185525,-90.078312,0
2024-11-27 19:45:05,4939976756738216,fraud_Kiehn Inc,grocery_pos,215.33,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,f98b8368e7e1203698865b3685d92d7f,1732736705296,26.101331,-99.863675,0
2024-11-27 19:45:08,180094419304907,"fraud_Schumm, Bauch and Ondricka",grocery_pos,175.67,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,d7586423cdb7fcecfb8c04c70c898708,1732736708736,34.019345,-117.822663,0
2024-11-27 19:45:12,2283743876903625,fraud_Crooks and Sons,personal_care,103.07,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,54db7b521d23bc24009af675224932d1,1732736712219,34.01797,-84.636315,0
2024-11-27 19:45:15,6593250708747804,fraud_Cole PLC,grocery_pos,222.86,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.276,26551,Paramedic,1977-01-04,25e371bf65292309b505273fc377b696,1732736715644,26.576344,-80.346581,0
2024-11-27 19:45:19,4681601008538160,fraud_Schaefer Ltd,kids_pets,49.73,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.731,16183,Physiotherapist,1977-08-12,0f3e993f147318138a1b649023dad2c1,1732736719087,39.619617,-81.472321,0
2024-11-27 19:45:22,340951438290556,"fraud_Zboncak, Rowe and Murazik",shopping_net,3.42,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,5f5fd7281a18ef778ff7f77c2033b3a8,1732736722479,41.120715,-73.660374,0
2024-11-27 19:45:25,6011252220172077,"fraud_Streich, Hansen and Veum",gas_transport,42.87,Melvin,Wright,M,210 Dean Causeway Suite 130,Alton,IA,51003,42.9782,-96.0173,1700,"Engineer, land",2001-12-19,be9190a5440bc6bdd130ef600b741b87,1732736725898,43.471519,-96.942167,0
2024-11-27 19:45:29,4601636330889,fraud_Kuvalis Ltd,gas_transport,74.84,Mark,Rivera,M,383 Contreras Hills Suite 658,Humble,TX,77338,30.0041,-95.2825,194500,Tax adviser,1990-12-18,c380a468deccdf9868c889743b7eacc6,1732736729291,29.084114,-95.439954,0
2024-11-27 19:45:32,4259996134423,fraud_Harris Inc,gas_transport,70.42,Julie,Johnson,F,9331 Robert Passage Suite 327,Hudson,KS,67545,38.1485,-98.6408,215,Probation officer,1968-11-22,dfb34eab9c9b2acc7efd303a3b18a4f6,1732736732710,37.672781,-99.238986,0
2024-11-27 19:45:36,3589289942931264,fraud_Reynolds-Schinner,misc_pos,6.33,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,52ceead97cbf5d3a67dcdeb4f1b9d9f3,1732736736132,44.382522,-97.946554,0
2024-11-27 19:45:39,2383461948823908,fraud_Zulauf LLC,personal_care,11.73,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,9d0ad7fe0e496faff8153651841364bc,1732736739525,43.676726,-70.095614,0
2024-11-27 19:45:42,6595970453799027,fraud_Deckow-O'Conner,grocery_pos,85.27,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969-09-11,7d2f08cf1afbd825678401ba3f38b447,1732736742905,40.482302,-73.820681,0
2024-11-27 19:45:46,4181833256558613886,"fraud_Mante, Luettgen and Hackett",health_fitness,98.43,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,fed0fd114355ab1f6a1a449e7da2a574,1732736746286,37.523887,-106.016382,0
2024-11-27 19:45:49,30235438713303,fraud_Larkin Ltd,kids_pets,30.79,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,e9dd2181678f1771a730293ac038983d,1732736749760,38.876679,-82.085238,0
2024-11-27 19:45:53,4981132848794,fraud_Hilpert-Conroy,kids_pets,18.94,Joseph,Spencer,M,7854 Stephanie Island Suite 788,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,1946-04-03,64ec7d04a56a2dbec8b583066ccd0859,1732736753176,40.272532,-80.04888,0
2024-11-27 19:45:56,3567879740649740,fraud_Bahringer-Streich,food_dining,69.78,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,2579d84496e77c92ec7289db5a5fcfab,1732736756600,43.611866,-75.296037,0
2024-11-27 19:45:59,4449530933957323,fraud_Price Inc,shopping_net,4.29,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,e1800ea92f18661f2c6277d78e69b389,1732736759979,38.07145,-122.157562,0
2024-11-27 19:46:03,4503101193493052864,fraud_Terry Ltd,home,22.63,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,6b28cb28d3c38c74f6f2947099a34f9b,1732736763400,27.976417,-83.001086,0
2024-11-27 19:46:06,6011109736646996,"fraud_Tillman, Fritsch and Schmitt",misc_net,115.5,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,97dac784a069c2e7e8c51b75f2420b89,1732736766796,34.350897,-78.245866,0
2024-11-27 19:46:10,3529597930342630,"fraud_Ferry, Lynch and Kautzer",misc_net,7.14,Melissa,Rodriguez,F,81708 Christopher Plaza,Jordanville,NY,13361,42.8948,-74.8209,824,Travel agency manager,1985-09-01,47027412627bca428e9b37a9a85705ed,1732736770192,42.223929,-74.288757,0
2024-11-27 19:46:13,4195740185974,"fraud_Bahringer, Bergnaum and Quitzon",home,80.0,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,4c373bd0991ff6544ce6ee2633d9c578,1732736773615,44.928193,-122.04138,0
2024-11-27 19:46:17,4570636521433188,fraud_Hills-Witting,shopping_net,47.55,Christine,Leblanc,F,5097 Jodi Vista Suite 811,Deltona,FL,32725,28.8989,-81.2473,88735,Commercial horticulturist,1988-04-09,d091efce480b00ae39efebb3780bcef0,1732736777059,28.198348,-81.847651,0
2024-11-27 19:46:20,3583793405872580,"fraud_Zieme, Bode and Dooley",gas_transport,73.06,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,1970-09-27,48a58933534dd88e047851791255bb45,1732736780490,35.595342,-99.463125,0
2024-11-27 19:46:23,2242542703101233,"fraud_Kutch, Hermiston and Farrell",gas_transport,43.63,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,66db8baa8225ad292dd020d24c9a068c,1732736783872,38.082584,-86.039917,0
2024-11-27 19:46:27,38295635583927,fraud_Kemmer-Reinger,grocery_net,52.18,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983-06-14,3750d1f928ae96659b8bc8a0d993d6ea,1732736787303,33.062871,-98.900026,0
2024-11-27 19:46:30,2224100459250597,fraud_Feil-Morar,health_fitness,62.07,Sheri,Thomas,F,019 Kimberly Light Apt. 039,Kings Bay,GA,31547,30.7906,-81.5607,1293,Naval architect,1963-09-11,3d48548c239f5e1f438408cc88f8f74c,1732736790700,29.986031,-82.377559,0
2024-11-27 19:46:34,2264937662466770,"fraud_Berge, Kautzer and Harris",personal_care,10.21,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,dafdeed5a31d659aa21cc779157533bc,1732736794099,28.874604,-99.275939,0
2024-11-27 19:46:37,676309913934,fraud_Hirthe-Beier,health_fitness,45.8,Robert,Martinez,M,3683 Parrish Circles,Pueblo,CO,81005,38.2352,-104.66,151815,Further education lecturer,1988-01-04,af41e3e6b19df3d705e0f23792886b98,1732736797486,37.490457,-103.86906,0
2024-11-27 19:46:40,6534628260579800,fraud_Sporer-Keebler,personal_care,30.59,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,d9a7ce06aeb4e37b9213c062caf20147,1732736800886,44.529647,-73.528681,0
2024-11-27 19:46:44,3545109339866548,fraud_Kihn Inc,shopping_pos,6.97,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,59aa5b3254351bf8be7b862f8cab62da,1732736804312,32.709298,-90.240247,0
2024-11-27 19:46:47,4155021259183870,"fraud_Lehner, Reichert and Mills",misc_pos,8.6,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,6b54938d5ed7601a8c3d78dd1e6bee08,1732736807725,34.540753,-99.466706,0
2024-11-27 19:46:51,30044330818990,fraud_Erdman-Kertzmann,gas_transport,49.68,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,aeb1f037d477bfe08367fba8fc683994,1732736811122,25.612851,-82.318338,0
2024-11-27 19:46:54,630484879808,fraud_Flatley Group,misc_pos,35.95,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,018a01f1cd67c041b9cb59cfd06a55b5,1732736814558,36.637421,-119.451181,0
2024-11-27 19:46:57,60490596305,"fraud_Connelly, Reichert and Fritsch",gas_transport,46.87,Karen,Johnson,F,4349 Anna Flat Suite 214,Haynes,AR,72341,34.8838,-90.7666,222,"Programmer, applications",1963-05-19,9c13223b408cc1bfd23ed67d8d305a40,1732736817942,33.91666,-90.957123,0
2024-11-27 19:47:01,571465035400,fraud_Brown Inc,kids_pets,47.52,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,684ef81f55af3ae19bfe2b958f3c107d,1732736821453,43.920285,-109.280331,0
2024-11-27 19:47:04,375082648741747,fraud_Kiehn Inc,grocery_pos,60.9,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,ace036e96b94a8a3e3c557cf0d4ce45e,1732736824843,47.324931,-96.095439,0
2024-11-27 19:47:08,4301028321766222513,fraud_Metz-Boehm,shopping_pos,138.77,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,f713693dc58a892822efa0046793ffd6,1732736828263,40.605216,-79.541798,0
2024-11-27 19:47:11,180011453250192,fraud_Kilback LLC,grocery_pos,95.3,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,8e6a838f9156eb18faffd580e4bedc13,1732736831669,40.505474,-90.752149,0
2024-11-27 19:47:15,30404291151692,"fraud_Bahringer, Schoen and Corkery",shopping_pos,5.81,Savannah,Lewis,F,537 Walker Freeway,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,1993-10-25,3d6cdc50ba909d3b9fccda895d632f8e,1732736835068,43.697967,-78.504557,0
2024-11-27 19:47:18,4671727014157745,"fraud_Moore, Williamson and Emmerich",home,103.62,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,a2f4adad943b362bb6aa2677f413317d,1732736838498,40.449242,-84.989541,0
2024-11-27 19:47:21,6011652924285713,fraud_Monahan-Morar,personal_care,32.23,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,3addeff022044638e56ad57c57bf50e1,1732736841973,37.686757,-93.570183,0
2024-11-27 19:47:25,4128730454058057622,fraud_Daugherty-Thompson,food_dining,105.03,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,b064e9fd177a82a8129810871dfb3a39,1732736845349,30.905736,-95.835932,0
2024-11-27 19:47:28,4301028321766222513,"fraud_Lehner, Reichert and Mills",misc_pos,34.13,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,2f98c529ff6cddfbeb9dfbdf53867f82,1732736848739,40.218728,-80.514334,0
2024-11-27 19:47:32,30328384440870,fraud_Kautzer and Sons,personal_care,79.13,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,1954-07-14,a772698c1b3d2d282983ce8ec6f74699,1732736852113,40.819995,-92.32221,0
2024-11-27 19:47:35,4658490815480264,fraud_Fisher Inc,shopping_net,7.69,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,6b91b13ed3e6f1bed5a89674aa9652da,1732736855532,40.21295,-79.185883,0
2024-11-27 19:47:38,4355790796238264643,fraud_Abbott-Rogahn,entertainment,64.66,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360,39.8153,-91.2627,1656,Exhibition designer,1969-08-04,45ee61981212b552e33623179ed12777,1732736858924,39.592222,-91.287605,0
2024-11-27 19:47:42,4769426683924058915,fraud_Gaylord-Powlowski,home,1.68,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,6d9574f63c29d56ef9174f28dc806c42,1732736862319,41.031427,-76.60683,0
2024-11-27 19:47:46,4661996144291811856,fraud_Johns-Hoeger,entertainment,25.2,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034,40.8555,-79.7372,2054,Operations geologist,1963-08-04,fa0deb98e0ac64f6fbb31f45daaf4d2b,1732736866165,40.320397,-79.804392,0
2024-11-27 19:47:49,38199021865320,"fraud_Boehm, Predovic and Reinger",misc_pos,33.77,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196,-72.3001,477,Naval architect,1988-04-15,64eabfaac1344dcdc3ca11f2f2cbbd09,1732736869717,42.552302,-72.474216,0
2024-11-27 19:47:53,3552581383553463,"fraud_Parker, Nolan and Trantow",entertainment,11.38,Jonathan,Castro,M,200 Christie Mills Apt. 307,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,1965-04-13,9ab90ccf65070a110b93c4d02d378456,1732736873115,35.039461,-83.023714,0
2024-11-27 19:47:56,501831082224,fraud_Denesik and Sons,shopping_pos,2.49,Corey,Jones,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,1962-05-04,bbf14906b25802e59e6ff4b4dc8d6bc8,1732736876527,40.641668,-78.566975,0
2024-11-27 19:47:59,6011893664860915,fraud_Beier-Hyatt,shopping_pos,8.5,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,f5c341d9656947ddb530c2c557724cf0,1732736879956,39.041398,-104.032781,0
2024-11-27 19:48:03,342952484382519,"fraud_Kuhic, Bins and Pfeffer",shopping_net,881.86,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,357dd0b1e82e8b627b14f55bce9c6930,1732736883386,42.292709,-73.501754,1
2024-11-27 19:48:07,561942763351,fraud_Kemmer-Reinger,grocery_net,69.85,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,a255c8eeac043b752efc7ccefbe367f2,1732736887516,39.218826,-77.329441,0
2024-11-27 19:48:11,4505383113689,fraud_Kiehn Inc,grocery_pos,98.06,Alicia,Hawkins,F,507 John Overpass Suite 424,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,1933-03-15,43423e901c5cf121e695cfc632b3a7c6,1732736891001,39.734754,-75.859207,0
2024-11-27 19:48:14,4900628639996,"fraud_Huel, Hammes and Witting",grocery_pos,39.39,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,1eea3a2afb3f3d5a78682a4490bc5837,1732736894440,33.398551,-117.128804,0
2024-11-27 19:48:17,30234966027947,fraud_Bashirian Group,shopping_net,4.1,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1978-01-22,dc737a751c4a988fd7effa66ccc1156c,1732736897843,43.932585,-88.505064,0
2024-11-27 19:48:22,4769426683924058915,fraud_Gleason-Macejkovic,shopping_net,108.62,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,5c952a431908f42cacda821e8efd36ae,1732736902695,39.857338,-77.089458,0
2024-11-27 19:48:26,4642894980163,fraud_Denesik and Sons,shopping_pos,5.25,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,8d1fdc46dc777cc3d1177e31c90a1aef,1732736906112,40.022586,-95.349177,0
2024-11-27 19:48:29,377113842678100,fraud_Cummerata-Jones,gas_transport,88.15,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,9ee1c009168df49bfa5f352d5b62eb29,1732736909489,38.669419,-74.323353,0
2024-11-27 19:48:32,2475085306462014,fraud_Dibbert-Green,entertainment,83.93,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,dcc72f7be29a3d011ba43c4f4b7aed4e,1732736912882,44.612686,-95.794974,0
2024-11-27 19:48:36,346273234529002,"fraud_Wiza, Schaden and Stark",misc_pos,51.91,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,b6df81c75d2b8959cfbe3b5cde2a3fa7,1732736916329,38.676926,-80.62655,0
2024-11-27 19:48:39,4502539526809429801,fraud_Kilback LLC,grocery_pos,106.36,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,1926-08-27,7787dd21a20d0c4b31e16e2e358cd3e9,1732736919705,36.812144,-91.818057,0
2024-11-27 19:48:43,3513618443244549,"fraud_Connelly, Reichert and Fritsch",gas_transport,51.95,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,ec71596f60274db1d35cbd1c97ca3150,1732736923096,42.894437,-97.6048,0
2024-11-27 19:48:46,581686439828,fraud_Corwin-Gorczany,misc_net,62.11,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,307ac12c26e1b455137d4067bf8aca77,1732736926501,41.98423,-79.960257,0
2024-11-27 19:48:49,213141712584544,fraud_Kessler Inc,travel,6.28,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,1984-12-24,3d9bd6afb0318ad510d7051916e29210,1732736929886,32.066166,-89.364293,0
2024-11-27 19:48:53,378904938837132,fraud_Bogisich-Homenick,misc_net,1.02,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,d5d3e2aafb636334c809b26307611dc1,1732736933342,36.332929,-98.096344,0
2024-11-27 19:48:56,4904681492230012,fraud_Bauch-Raynor,grocery_pos,65.72,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,f6c25ddc59d0c2fb5477b02ffcacb860,1732736936755,40.98204,-74.327854,0
2024-11-27 19:49:00,2264937662466770,fraud_Hills-Witting,shopping_net,5.88,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,2c6696d511aece9d1caf3d13b4cafe25,1732736940156,29.785926,-97.820707,0
2024-11-27 19:49:03,577588686219,fraud_Sawayn PLC,shopping_pos,118.36,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,1997-10-23,3d6a4ce8b1eb3dbd27abd30e8b0e566d,1732736943562,41.302191,-79.505138,0
2024-11-27 19:49:07,213191402330021,fraud_Larkin Ltd,kids_pets,101.62,Thomas,Sullivan,M,464 Newman Crossroad,Milwaukee,WI,53228,42.9676,-88.0434,817312,"Accountant, chartered public finance",2004-03-18,ceeebfb4de1f44f5a5c75a53a15275ca,1732736947046,42.925177,-87.4749,0
2024-11-27 19:49:10,3525590521269779,fraud_Auer LLC,personal_care,133.94,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,ebd45fdfddb66f2d86c68ada80aa72e4,1732736950473,35.497045,-78.760347,0
2024-11-27 19:49:13,4792627764422477317,fraud_Bashirian Group,shopping_net,1.61,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,15e63f45dddd9978a826ac4fcf4eb896,1732736953861,39.538077,-94.08441,0
2024-11-27 19:49:17,6573561108825071,fraud_Renner Ltd,home,112.35,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,d0c1509f32a8cc43074b34400c86ebaf,1732736957383,36.508744,-96.364448,0
2024-11-27 19:49:20,4089096483689733451,"fraud_Torp, Muller and Borer",health_fitness,226.54,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,1983-10-14,dcccae29fd0bd93376d17d697f1c152d,1732736960811,31.884102,-95.082857,0
2024-11-27 19:49:24,3598215285024754,fraud_Terry Ltd,home,23.48,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,63b082f05a417db247821ec63dd921a5,1732736964218,40.295638,-73.277608,0
2024-11-27 19:49:27,4992346398065154184,fraud_Luettgen PLC,gas_transport,51.55,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,2a09362a6a319343b21a00d3cb194d0c,1732736967667,41.009089,-88.322728,0
